PRACTICE_CODE,GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PRACTICE_LIST_SIZE
B87007,HF,141.0,TOTAL,13815
B87007,HYP,2306.0,TOTAL,13815
B87007,LD,49.0,TOTAL,13815
B87007,MH,137.0,TOTAL,13815
B87007,NDH,1101.0,18OV,10797
B87007,OB,1741.0,18OV,10797
B87007,OST,25.0,50OV,5045
B87007,PAD,84.0,TOTAL,13815
B87007,PC,136.0,TOTAL,13815
B87007,RA,84.0,16OV,11179
B87007,STIA,282.0,TOTAL,13815
B87008,AF,340.0,TOTAL,13882
B87008,AST,1114.0,06OV,13039
B87008,CAN,476.0,TOTAL,13882
B87008,CHD,482.0,TOTAL,13882
B87008,CKD,730.0,18OV,10772
B87008,COPD,393.0,TOTAL,13882
B87008,DEM,123.0,TOTAL,13882
B87008,DEP,2241.0,18OV,10772
B87008,DM,1102.0,17OV,10954
B87008,EP,106.0,18OV,10772
B87008,HF,96.0,TOTAL,13882
B87008,HYP,1996.0,TOTAL,13882
B87008,LD,119.0,TOTAL,13882
B87008,MH,196.0,TOTAL,13882
B87008,NDH,1012.0,18OV,10772
B87008,OB,1453.0,18OV,10772
B87008,OST,35.0,50OV,5160
B87008,PAD,79.0,TOTAL,13882
B87008,PC,57.0,TOTAL,13882
B87008,RA,64.0,16OV,11152
B87008,STIA,337.0,TOTAL,13882
B87009,AF,174.0,TOTAL,6361
B87009,AST,475.0,06OV,5967
B87009,CAN,260.0,TOTAL,6361
B87009,CHD,228.0,TOTAL,6361
B87009,CKD,288.0,18OV,5117
B87009,COPD,247.0,TOTAL,6361
B87009,DEM,30.0,TOTAL,6361
B87009,DEP,1078.0,18OV,5117
B87009,DM,457.0,17OV,5183
B87009,EP,66.0,18OV,5117
B87009,HF,90.0,TOTAL,6361
B87009,HYP,1261.0,TOTAL,6361
B87009,LD,70.0,TOTAL,6361
B87009,MH,71.0,TOTAL,6361
B87009,NDH,317.0,18OV,5117
B87009,OB,1028.0,18OV,5117
B87009,OST,9.0,50OV,2758
B87009,PAD,61.0,TOTAL,6361
B87009,PC,12.0,TOTAL,6361
B87009,RA,42.0,16OV,5249
B87009,STIA,147.0,TOTAL,6361
B87011,AF,347.0,TOTAL,13471
B87011,AST,1032.0,06OV,12626
B87011,CAN,610.0,TOTAL,13471
B87011,CHD,519.0,TOTAL,13471
B87011,CKD,790.0,18OV,10799
B87011,COPD,449.0,TOTAL,13471
B87011,DEM,105.0,TOTAL,13471
B87011,DEP,1009.0,18OV,10799
B87011,DM,972.0,17OV,10939
B87011,EP,95.0,18OV,10799
B87011,HF,78.0,TOTAL,13471
B87011,HYP,2509.0,TOTAL,13471
B87011,LD,48.0,TOTAL,13471
B87011,MH,103.0,TOTAL,13471
B87011,NDH,1278.0,18OV,10799
B87011,OB,1783.0,18OV,10799
B87011,OST,43.0,50OV,5852
B87011,PAD,129.0,TOTAL,13471
B87011,PC,59.0,TOTAL,13471
B87011,RA,71.0,16OV,11098
B87011,STIA,306.0,TOTAL,13471
B87012,AF,169.0,TOTAL,9460
B87012,AST,595.0,06OV,8813
B87012,CAN,273.0,TOTAL,9460
B87012,CHD,277.0,TOTAL,9460
B87012,CKD,376.0,18OV,7331
B87012,COPD,168.0,TOTAL,9460
B87012,DEM,50.0,TOTAL,9460
B87012,DEP,612.0,18OV,7331
B87012,DM,693.0,17OV,7464
B87012,EP,36.0,18OV,7331
B87012,HF,88.0,TOTAL,9460
B87012,HYP,1352.0,TOTAL,9460
B87012,LD,84.0,TOTAL,9460
B87012,MH,100.0,TOTAL,9460
B87012,NDH,751.0,18OV,7331
B87012,OB,1084.0,18OV,7331
B87012,OST,59.0,50OV,3124
B87012,PAD,45.0,TOTAL,9460
B87012,PC,26.0,TOTAL,9460
B87012,RA,55.0,16OV,7590
B87012,STIA,163.0,TOTAL,9460
B87013,AF,377.0,TOTAL,13845
B87013,AST,1017.0,06OV,13142
B87013,CAN,552.0,TOTAL,13845
B87013,CHD,469.0,TOTAL,13845
B87013,CKD,459.0,18OV,11239
B87013,COPD,347.0,TOTAL,13845
B87013,DEM,124.0,TOTAL,13845
B87013,DEP,1196.0,18OV,11239
B87013,DM,879.0,17OV,11400
B87013,EP,84.0,18OV,11239
B87013,HF,73.0,TOTAL,13845
B87013,HYP,2378.0,TOTAL,13845
B87013,LD,78.0,TOTAL,13845
B87013,MH,118.0,TOTAL,13845
B87013,NDH,955.0,18OV,11239
B87013,OB,1272.0,18OV,11239
B87013,OST,11.0,50OV,6107
B87013,PAD,67.0,TOTAL,13845
B87013,PC,59.0,TOTAL,13845
B87013,RA,84.0,16OV,11559
B87013,STIA,312.0,TOTAL,13845
B87015,AF,164.0,TOTAL,8156
B87015,AST,540.0,06OV,7694
B87015,CAN,311.0,TOTAL,8156
B87015,CHD,248.0,TOTAL,8156
B87015,CKD,362.0,18OV,6616
B87015,COPD,256.0,TOTAL,8156
B87015,DEM,68.0,TOTAL,8156
B87015,DEP,681.0,18OV,6616
B87015,DM,545.0,17OV,6708
B87015,EP,68.0,18OV,6616
B87015,HF,46.0,TOTAL,8156
B87015,HYP,1471.0,TOTAL,8156
B87015,LD,82.0,TOTAL,8156
B87015,MH,87.0,TOTAL,8156
B87015,NDH,77.0,18OV,6616
B87015,OB,776.0,18OV,6616
B87015,OST,3.0,50OV,3462
B87015,PAD,56.0,TOTAL,8156
B87015,PC,35.0,TOTAL,8156
B87015,RA,53.0,16OV,6796
B87015,STIA,177.0,TOTAL,8156
B87016,AF,559.0,TOTAL,23769
B87016,AST,1837.0,06OV,22296
B87016,CAN,904.0,TOTAL,23769
B87016,CHD,852.0,TOTAL,23769
B87016,CKD,723.0,18OV,18771
B87016,COPD,865.0,TOTAL,23769
B87016,DEM,227.0,TOTAL,23769
B87016,DEP,4235.0,18OV,18771
B87016,DM,1769.0,17OV,19070
B87016,EP,196.0,18OV,18771
B87016,HF,353.0,TOTAL,23769
B87016,HYP,3798.0,TOTAL,23769
B87016,LD,331.0,TOTAL,23769
B87016,MH,227.0,TOTAL,23769
B87016,NDH,1537.0,18OV,18771
B87016,OB,4055.0,18OV,18771
B87016,OST,354.0,50OV,9033
B87016,PAD,223.0,TOTAL,23769
B87016,PC,188.0,TOTAL,23769
B87016,RA,203.0,16OV,19340
B87016,STIA,594.0,TOTAL,23769
B87017,AF,538.0,TOTAL,26025
B87017,AST,1747.0,06OV,24509
B87017,CAN,852.0,TOTAL,26025
B87017,CHD,786.0,TOTAL,26025
B87017,CKD,1047.0,18OV,21288
B87017,COPD,458.0,TOTAL,26025
B87017,DEM,149.0,TOTAL,26025
B87017,DEP,3019.0,18OV,21288
B87017,DM,1662.0,17OV,21549
B87017,EP,171.0,18OV,21288
B87017,HF,274.0,TOTAL,26025
B87017,HYP,3660.0,TOTAL,26025
B87017,LD,147.0,TOTAL,26025
B87017,MH,305.0,TOTAL,26025
B87017,NDH,1707.0,18OV,21288
B87017,OB,2824.0,18OV,21288
B87017,OST,179.0,50OV,8977
B87017,PAD,167.0,TOTAL,26025
B87017,PC,118.0,TOTAL,26025
B87017,RA,124.0,16OV,21816
B87017,STIA,539.0,TOTAL,26025
B87018,AF,209.0,TOTAL,11089
B87018,AST,741.0,06OV,10366
B87018,CAN,353.0,TOTAL,11089
B87018,CHD,367.0,TOTAL,11089
B87018,CKD,313.0,18OV,8789
B87018,COPD,289.0,TOTAL,11089
B87018,DEM,83.0,TOTAL,11089
B87018,DEP,1769.0,18OV,8789
B87018,DM,708.0,17OV,8901
B87018,EP,85.0,18OV,8789
B87018,HF,91.0,TOTAL,11089
B87018,HYP,1748.0,TOTAL,11089
B87018,LD,65.0,TOTAL,11089
B87018,MH,93.0,TOTAL,11089
B87018,NDH,223.0,18OV,8789
B87018,OB,1033.0,18OV,8789
B87018,OST,10.0,50OV,4188
B87018,PAD,64.0,TOTAL,11089
B87018,PC,30.0,TOTAL,11089
B87018,RA,59.0,16OV,9028
B87018,STIA,223.0,TOTAL,11089
B87019,AF,155.0,TOTAL,7128
B87019,AST,479.0,06OV,6748
B87019,CAN,261.0,TOTAL,7128
B87019,CHD,224.0,TOTAL,7128
B87019,CKD,315.0,18OV,5787
B87019,COPD,121.0,TOTAL,7128
B87019,DEM,65.0,TOTAL,7128
B87019,DEP,733.0,18OV,5787
B87019,DM,465.0,17OV,5863
B87019,EP,61.0,18OV,5787
B87019,HF,41.0,TOTAL,7128
B87019,HYP,1108.0,TOTAL,7128
B87019,LD,73.0,TOTAL,7128
B87019,MH,59.0,TOTAL,7128
B87019,NDH,445.0,18OV,5787
B87019,OB,892.0,18OV,5787
B87019,OST,10.0,50OV,3114
B87019,PAD,41.0,TOTAL,7128
B87019,PC,30.0,TOTAL,7128
B87019,RA,43.0,16OV,5942
B87019,STIA,151.0,TOTAL,7128
B87020,AF,436.0,TOTAL,13653
B87020,AST,986.0,06OV,12812
B87020,CAN,649.0,TOTAL,13653
B87020,CHD,502.0,TOTAL,13653
B87020,CKD,615.0,18OV,11052
B87020,COPD,255.0,TOTAL,13653
B87020,DEM,135.0,TOTAL,13653
B87020,DEP,1407.0,18OV,11052
B87020,DM,868.0,17OV,11184
B87020,EP,108.0,18OV,11052
B87020,HF,150.0,TOTAL,13653
B87020,HYP,2318.0,TOTAL,13653
B87020,LD,91.0,TOTAL,13653
B87020,MH,112.0,TOTAL,13653
B87020,NDH,1125.0,18OV,11052
B87020,OB,1783.0,18OV,11052
B87020,OST,23.0,50OV,6162
B87020,PAD,72.0,TOTAL,13653
B87020,PC,46.0,TOTAL,13653
B87020,RA,83.0,16OV,11318
B87020,STIA,355.0,TOTAL,13653
B87021,AF,310.0,TOTAL,12285
B87021,AST,898.0,06OV,11446
B87021,CAN,419.0,TOTAL,12285
B87021,CHD,466.0,TOTAL,12285
B87021,CKD,661.0,18OV,9625
B87021,COPD,470.0,TOTAL,12285
B87021,DEM,120.0,TOTAL,12285
B87021,DEP,921.0,18OV,9625
B87021,DM,929.0,17OV,9769
B87021,EP,96.0,18OV,9625
B87021,HF,149.0,TOTAL,12285
B87021,HYP,2208.0,TOTAL,12285
B87021,LD,82.0,TOTAL,12285
B87021,MH,128.0,TOTAL,12285
B87021,NDH,605.0,18OV,9625
B87021,OB,1319.0,18OV,9625
B87021,OST,43.0,50OV,4881
B87021,PAD,96.0,TOTAL,12285
B87021,PC,65.0,TOTAL,12285
B87021,RA,63.0,16OV,9893
B87021,STIA,257.0,TOTAL,12285
B87022,AF,127.0,TOTAL,8505
B87022,AST,477.0,06OV,7822
B87022,CAN,185.0,TOTAL,8505
B87022,CHD,211.0,TOTAL,8505
B87022,CKD,226.0,18OV,6306
B87022,COPD,207.0,TOTAL,8505
B87022,DEM,49.0,TOTAL,8505
B87022,DEP,1024.0,18OV,6306
B87022,DM,512.0,17OV,6407
B87022,EP,77.0,18OV,6306
B87022,HF,47.0,TOTAL,8505
B87022,HYP,917.0,TOTAL,8505
B87022,LD,110.0,TOTAL,8505
B87022,MH,102.0,TOTAL,8505
B87022,NDH,358.0,18OV,6306
B87022,OB,918.0,18OV,6306
B87022,OST,6.0,50OV,2199
B87022,PAD,52.0,TOTAL,8505
B87022,PC,29.0,TOTAL,8505
B87022,RA,31.0,16OV,6531
B87022,STIA,149.0,TOTAL,8505
B87025,AF,136.0,TOTAL,7643
B87025,AST,492.0,06OV,7032
B87025,CAN,251.0,TOTAL,7643
B87025,CHD,228.0,TOTAL,7643
B87025,CKD,316.0,18OV,6172
B87025,COPD,238.0,TOTAL,7643
B87025,DEM,106.0,TOTAL,7643
B87025,DEP,550.0,18OV,6172
B87025,DM,546.0,17OV,6241
B87025,EP,60.0,18OV,6172
B87025,HF,41.0,TOTAL,7643
B87025,HYP,1079.0,TOTAL,7643
B87025,LD,45.0,TOTAL,7643
B87025,MH,57.0,TOTAL,7643
B87025,NDH,385.0,18OV,6172
B87025,OB,701.0,18OV,6172
B87025,OST,6.0,50OV,2736
B87025,PAD,38.0,TOTAL,7643
B87025,PC,36.0,TOTAL,7643
B87025,RA,38.0,16OV,6305
B87025,STIA,166.0,TOTAL,7643
B87026,AF,321.0,TOTAL,14558
B87026,AST,1025.0,06OV,13568
B87026,CAN,500.0,TOTAL,14558
B87026,CHD,609.0,TOTAL,14558
B87026,CKD,250.0,18OV,11523
B87026,COPD,612.0,TOTAL,14558
B87026,DEM,115.0,TOTAL,14558
B87026,DEP,1642.0,18OV,11523
B87026,DM,1111.0,17OV,11666
B87026,EP,133.0,18OV,11523
B87026,HF,123.0,TOTAL,14558
B87026,HYP,2557.0,TOTAL,14558
B87026,LD,93.0,TOTAL,14558
B87026,MH,155.0,TOTAL,14558
B87026,NDH,1012.0,18OV,11523
B87026,OB,2185.0,18OV,11523
B87026,OST,10.0,50OV,5755
B87026,PAD,132.0,TOTAL,14558
B87026,PC,59.0,TOTAL,14558
B87026,RA,124.0,16OV,11820
B87026,STIA,351.0,TOTAL,14558
B87027,AF,307.0,TOTAL,13921
B87027,AST,931.0,06OV,13016
B87027,CAN,449.0,TOTAL,13921
B87027,CHD,424.0,TOTAL,13921
B87027,CKD,334.0,18OV,11123
B87027,COPD,223.0,TOTAL,13921
B87027,DEM,87.0,TOTAL,13921
B87027,DEP,1943.0,18OV,11123
B87027,DM,869.0,17OV,11260
B87027,EP,91.0,18OV,11123
B87027,HF,81.0,TOTAL,13921
B87027,HYP,1986.0,TOTAL,13921
B87027,LD,61.0,TOTAL,13921
B87027,MH,114.0,TOTAL,13921
B87027,NDH,787.0,18OV,11123
B87027,OB,989.0,18OV,11123
B87027,OST,20.0,50OV,5590
B87027,PAD,59.0,TOTAL,13921
B87027,PC,39.0,TOTAL,13921
B87027,RA,109.0,16OV,11431
B87027,STIA,261.0,TOTAL,13921
B87028,AF,274.0,TOTAL,10877
B87028,AST,864.0,06OV,10263
B87028,CAN,478.0,TOTAL,10877
B87028,CHD,438.0,TOTAL,10877
B87028,CKD,318.0,18OV,8695
B87028,COPD,252.0,TOTAL,10877
B87028,DEM,55.0,TOTAL,10877
B87028,DEP,961.0,18OV,8695
B87028,DM,725.0,17OV,8803
B87028,EP,76.0,18OV,8695
B87028,HF,147.0,TOTAL,10877
B87028,HYP,2004.0,TOTAL,10877
B87028,LD,53.0,TOTAL,10877
B87028,MH,59.0,TOTAL,10877
B87028,NDH,893.0,18OV,8695
B87028,OB,1213.0,18OV,8695
B87028,OST,67.0,50OV,4727
B87028,PAD,75.0,TOTAL,10877
B87028,PC,31.0,TOTAL,10877
B87028,RA,71.0,16OV,8933
B87028,STIA,278.0,TOTAL,10877
B87030,AF,650.0,TOTAL,31950
B87030,AST,2583.0,06OV,29937
B87030,CAN,1070.0,TOTAL,31950
B87030,CHD,1170.0,TOTAL,31950
B87030,CKD,1585.0,18OV,25274
B87030,COPD,848.0,TOTAL,31950
B87030,DEM,199.0,TOTAL,31950
B87030,DEP,4348.0,18OV,25274
B87030,DM,2129.0,17OV,25620
B87030,EP,252.0,18OV,25274
B87030,HF,431.0,TOTAL,31950
B87030,HYP,5345.0,TOTAL,31950
B87030,LD,108.0,TOTAL,31950
B87030,MH,266.0,TOTAL,31950
B87030,NDH,770.0,18OV,25274
B87030,OB,3404.0,18OV,25274
B87030,OST,17.0,50OV,12430
B87030,PAD,280.0,TOTAL,31950
B87030,PC,144.0,TOTAL,31950
B87030,RA,205.0,16OV,25984
B87030,STIA,686.0,TOTAL,31950
B87031,AF,532.0,TOTAL,21456
B87031,AST,1430.0,06OV,20217
B87031,CAN,840.0,TOTAL,21456
B87031,CHD,717.0,TOTAL,21456
B87031,CKD,741.0,18OV,17170
B87031,COPD,480.0,TOTAL,21456
B87031,DEM,189.0,TOTAL,21456
B87031,DEP,2380.0,18OV,17170
B87031,DM,1376.0,17OV,17376
B87031,EP,143.0,18OV,17170
B87031,HF,180.0,TOTAL,21456
B87031,HYP,3408.0,TOTAL,21456
B87031,LD,127.0,TOTAL,21456
B87031,MH,198.0,TOTAL,21456
B87031,NDH,1358.0,18OV,17170
B87031,OB,2602.0,18OV,17170
B87031,OST,25.0,50OV,9059
B87031,PAD,135.0,TOTAL,21456
B87031,PC,111.0,TOTAL,21456
B87031,RA,148.0,16OV,17634
B87031,STIA,496.0,TOTAL,21456
B87032,AF,178.0,TOTAL,7974
B87032,AST,627.0,06OV,7377
B87032,CAN,252.0,TOTAL,7974
B87032,CHD,253.0,TOTAL,7974
B87032,CKD,349.0,18OV,6235
B87032,COPD,227.0,TOTAL,7974
B87032,DEM,58.0,TOTAL,7974
B87032,DEP,848.0,18OV,6235
B87032,DM,564.0,17OV,6317
B87032,EP,61.0,18OV,6235
B87032,HF,64.0,TOTAL,7974
B87032,HYP,1165.0,TOTAL,7974
B87032,LD,96.0,TOTAL,7974
B87032,MH,66.0,TOTAL,7974
B87032,NDH,222.0,18OV,6235
B87032,OB,1169.0,18OV,6235
B87032,OST,5.0,50OV,2825
B87032,PAD,64.0,TOTAL,7974
B87032,PC,48.0,TOTAL,7974
B87032,RA,61.0,16OV,6392
B87032,STIA,176.0,TOTAL,7974
B87033,AF,86.0,TOTAL,4388
B87033,AST,266.0,06OV,4097
B87033,CAN,142.0,TOTAL,4388
B87033,CHD,163.0,TOTAL,4388
B87033,CKD,191.0,18OV,3551
B87033,COPD,157.0,TOTAL,4388
B87033,DEM,13.0,TOTAL,4388
B87033,DEP,446.0,18OV,3551
B87033,DM,329.0,17OV,3586
B87033,EP,35.0,18OV,3551
B87033,HF,22.0,TOTAL,4388
B87033,HYP,803.0,TOTAL,4388
B87033,LD,20.0,TOTAL,4388
B87033,MH,41.0,TOTAL,4388
B87033,NDH,218.0,18OV,3551
B87033,OB,604.0,18OV,3551
B87033,OST,2.0,50OV,1813
B87033,PAD,43.0,TOTAL,4388
B87033,PC,8.0,TOTAL,4388
B87033,RA,33.0,16OV,3614
B87033,STIA,81.0,TOTAL,4388
B87036,AF,100.0,TOTAL,4343
B87036,AST,283.0,06OV,4040
B87036,CAN,179.0,TOTAL,4343
B87036,CHD,169.0,TOTAL,4343
B87036,CKD,234.0,18OV,3461
B87036,COPD,168.0,TOTAL,4343
B87036,DEM,8.0,TOTAL,4343
B87036,DEP,399.0,18OV,3461
B87036,DM,332.0,17OV,3503
B87036,EP,41.0,18OV,3461
B87036,HF,38.0,TOTAL,4343
B87036,HYP,705.0,TOTAL,4343
B87036,LD,24.0,TOTAL,4343
B87036,MH,40.0,TOTAL,4343
B87036,NDH,351.0,18OV,3461
B87036,OB,724.0,18OV,3461
B87036,OST,8.0,50OV,1741
B87036,PAD,32.0,TOTAL,4343
B87036,PC,11.0,TOTAL,4343
B87036,RA,38.0,16OV,3550
B87036,STIA,90.0,TOTAL,4343
B87039,AF,280.0,TOTAL,15665
B87039,AST,1133.0,06OV,14680
B87039,CAN,376.0,TOTAL,15665
B87039,CHD,461.0,TOTAL,15665
B87039,CKD,669.0,18OV,12387
B87039,COPD,334.0,TOTAL,15665
B87039,DEM,118.0,TOTAL,15665
B87039,DEP,1691.0,18OV,12387
B87039,DM,961.0,17OV,12570
B87039,EP,110.0,18OV,12387
B87039,HF,85.0,TOTAL,15665
B87039,HYP,2370.0,TOTAL,15665
B87039,LD,84.0,TOTAL,15665
B87039,MH,131.0,TOTAL,15665
B87039,NDH,1162.0,18OV,12387
B87039,OB,1329.0,18OV,12387
B87039,OST,7.0,50OV,5426
B87039,PAD,80.0,TOTAL,15665
B87039,PC,129.0,TOTAL,15665
B87039,RA,90.0,16OV,12722
B87039,STIA,286.0,TOTAL,15665
B87042,AF,98.0,TOTAL,5463
B87042,AST,358.0,06OV,5082
B87042,CAN,130.0,TOTAL,5463
B87042,CHD,154.0,TOTAL,5463
B87042,CKD,154.0,18OV,4150
B87042,COPD,208.0,TOTAL,5463
B87042,DEM,26.0,TOTAL,5463
B87042,DEP,691.0,18OV,4150
B87042,DM,358.0,17OV,4220
B87042,EP,46.0,18OV,4150
B87042,HF,36.0,TOTAL,5463
B87042,HYP,748.0,TOTAL,5463
B87042,LD,42.0,TOTAL,5463
B87042,MH,65.0,TOTAL,5463
B87042,NDH,204.0,18OV,4150
B87042,OB,529.0,18OV,4150
B87042,OST,17.0,50OV,1765
B87042,PAD,38.0,TOTAL,5463
B87042,PC,24.0,TOTAL,5463
B87042,RA,30.0,16OV,4294
B87042,STIA,105.0,TOTAL,5463
B87044,AF,56.0,TOTAL,2512
B87044,AST,166.0,06OV,2363
B87044,CAN,99.0,TOTAL,2512
B87044,CHD,87.0,TOTAL,2512
B87044,CKD,95.0,18OV,2083
B87044,COPD,70.0,TOTAL,2512
B87044,DEM,15.0,TOTAL,2512
B87044,DEP,353.0,18OV,2083
B87044,DM,167.0,17OV,2104
B87044,EP,12.0,18OV,2083
B87044,HF,18.0,TOTAL,2512
B87044,HYP,296.0,TOTAL,2512
B87044,LD,16.0,TOTAL,2512
B87044,MH,10.0,TOTAL,2512
B87044,NDH,168.0,18OV,2083
B87044,OB,324.0,18OV,2083
B87044,OST,10.0,50OV,1095
B87044,PAD,18.0,TOTAL,2512
B87044,PC,44.0,TOTAL,2512
B87044,RA,16.0,16OV,2134
B87044,STIA,57.0,TOTAL,2512
B87602,AF,61.0,TOTAL,2914
B87602,AST,215.0,06OV,2737
B87602,CAN,107.0,TOTAL,2914
B87602,CHD,103.0,TOTAL,2914
B87602,CKD,135.0,18OV,2380
B87602,COPD,54.0,TOTAL,2914
B87602,DEM,21.0,TOTAL,2914
B87602,DEP,272.0,18OV,2380
B87602,DM,207.0,17OV,2406
B87602,EP,21.0,18OV,2380
B87602,HF,23.0,TOTAL,2914
B87602,HYP,558.0,TOTAL,2914
B87602,LD,6.0,TOTAL,2914
B87602,MH,24.0,TOTAL,2914
B87602,NDH,213.0,18OV,2380
B87602,OB,301.0,18OV,2380
B87602,OST,5.0,50OV,1241
B87602,PAD,11.0,TOTAL,2914
B87602,PC,7.0,TOTAL,2914
B87602,RA,22.0,16OV,2425
B87602,STIA,68.0,TOTAL,2914
B87604,AF,44.0,TOTAL,2595
B87604,AST,172.0,06OV,2396
B87604,CAN,62.0,TOTAL,2595
B87604,CHD,81.0,TOTAL,2595
B87604,CKD,64.0,18OV,1987
B87604,COPD,82.0,TOTAL,2595
B87604,DEM,12.0,TOTAL,2595
B87604,DEP,252.0,18OV,1987
B87604,DM,191.0,17OV,2025
B87604,EP,24.0,18OV,1987
B87604,HF,22.0,TOTAL,2595
B87604,HYP,327.0,TOTAL,2595
B87604,LD,13.0,TOTAL,2595
B87604,MH,48.0,TOTAL,2595
B87604,NDH,167.0,18OV,1987
B87604,OB,305.0,18OV,1987
B87604,OST,3.0,50OV,755
B87604,PAD,50.0,TOTAL,2595
B87604,PC,4.0,TOTAL,2595
B87604,RA,17.0,16OV,2059
B87604,STIA,41.0,TOTAL,2595
C81001,AF,344.0,TOTAL,11276
C81001,AST,717.0,06OV,10580
C81001,CAN,445.0,TOTAL,11276
C81001,CHD,462.0,TOTAL,11276
C81001,CKD,471.0,18OV,9094
C81001,COPD,368.0,TOTAL,11276
C81001,DEM,104.0,TOTAL,11276
C81001,DEP,1111.0,18OV,9094
C81001,DM,991.0,17OV,9212
C81001,EP,92.0,18OV,9094
C81001,HF,128.0,TOTAL,11276
C81001,HYP,2031.0,TOTAL,11276
C81001,LD,78.0,TOTAL,11276
C81001,MH,75.0,TOTAL,11276
C81001,NDH,1455.0,18OV,9094
C81001,OB,1338.0,18OV,9094
C81001,OST,12.0,50OV,4835
C81001,PAD,69.0,TOTAL,11276
C81001,PC,337.0,TOTAL,11276
C81001,RA,76.0,16OV,9324
C81001,STIA,290.0,TOTAL,11276
C81002,AF,391.0,TOTAL,12415
C81002,AST,800.0,06OV,11791
C81002,CAN,495.0,TOTAL,12415
C81002,CHD,500.0,TOTAL,12415
C81002,CKD,918.0,18OV,10201
C81002,COPD,344.0,TOTAL,12415
C81002,DEM,142.0,TOTAL,12415
C81002,DEP,1719.0,18OV,10201
C81002,DM,947.0,17OV,10329
C81002,EP,86.0,18OV,10201
C81002,HF,148.0,TOTAL,12415
C81002,HYP,2511.0,TOTAL,12415
C81002,LD,71.0,TOTAL,12415
C81002,MH,92.0,TOTAL,12415
C81002,NDH,1604.0,18OV,10201
C81002,OB,1733.0,18OV,10201
C81002,OST,21.0,50OV,5849
C81002,PAD,128.0,TOTAL,12415
C81002,PC,162.0,TOTAL,12415
C81002,RA,88.0,16OV,10470
C81002,STIA,373.0,TOTAL,12415
C81003,AF,334.0,TOTAL,10233
C81003,AST,773.0,06OV,9773
C81003,CAN,522.0,TOTAL,10233
C81003,CHD,391.0,TOTAL,10233
C81003,CKD,244.0,18OV,8619
C81003,COPD,173.0,TOTAL,10233
C81003,DEM,72.0,TOTAL,10233
C81003,DEP,1412.0,18OV,8619
C81003,DM,595.0,17OV,8699
C81003,EP,76.0,18OV,8619
C81003,HF,132.0,TOTAL,10233
C81003,HYP,1843.0,TOTAL,10233
C81003,LD,39.0,TOTAL,10233
C81003,MH,88.0,TOTAL,10233
C81003,NDH,1045.0,18OV,8619
C81003,OB,837.0,18OV,8619
C81003,OST,30.0,50OV,4911
C81003,PAD,68.0,TOTAL,10233
C81003,PC,45.0,TOTAL,10233
C81003,RA,65.0,16OV,8798
C81003,STIA,265.0,TOTAL,10233
C81004,AF,301.0,TOTAL,10380
C81004,AST,731.0,06OV,9852
C81004,CAN,558.0,TOTAL,10380
C81004,CHD,417.0,TOTAL,10380
C81004,CKD,598.0,18OV,8593
C81004,COPD,214.0,TOTAL,10380
C81004,DEM,94.0,TOTAL,10380
C81004,DEP,1424.0,18OV,8593
C81004,DM,664.0,17OV,8706
C81004,EP,78.0,18OV,8593
C81004,HF,196.0,TOTAL,10380
C81004,HYP,1843.0,TOTAL,10380
C81004,LD,63.0,TOTAL,10380
C81004,MH,71.0,TOTAL,10380
C81004,NDH,584.0,18OV,8593
C81004,OB,1488.0,18OV,8593
C81004,OST,103.0,50OV,4959
C81004,PAD,89.0,TOTAL,10380
C81004,PC,69.0,TOTAL,10380
C81004,RA,73.0,16OV,8814
C81004,STIA,253.0,TOTAL,10380
C81005,AF,444.0,TOTAL,16728
C81005,AST,1190.0,06OV,15771
C81005,CAN,641.0,TOTAL,16728
C81005,CHD,680.0,TOTAL,16728
C81005,CKD,925.0,18OV,13582
C81005,COPD,539.0,TOTAL,16728
C81005,DEM,202.0,TOTAL,16728
C81005,DEP,1808.0,18OV,13582
C81005,DM,1202.0,17OV,13768
C81005,EP,117.0,18OV,13582
C81005,HF,228.0,TOTAL,16728
C81005,HYP,2543.0,TOTAL,16728
C81005,LD,163.0,TOTAL,16728
C81005,MH,179.0,TOTAL,16728
C81005,NDH,861.0,18OV,13582
C81005,OB,2373.0,18OV,13582
C81005,OST,18.0,50OV,7409
C81005,PAD,181.0,TOTAL,16728
C81005,PC,95.0,TOTAL,16728
C81005,RA,96.0,16OV,13906
C81005,STIA,444.0,TOTAL,16728
C81006,AF,313.0,TOTAL,21078
C81006,AST,1107.0,06OV,19661
C81006,CAN,458.0,TOTAL,21078
C81006,CHD,559.0,TOTAL,21078
C81006,CKD,866.0,18OV,16567
C81006,COPD,408.0,TOTAL,21078
C81006,DEM,105.0,TOTAL,21078
C81006,DEP,1954.0,18OV,16567
C81006,DM,1187.0,17OV,16814
C81006,EP,159.0,18OV,16567
C81006,HF,204.0,TOTAL,21078
C81006,HYP,2596.0,TOTAL,21078
C81006,LD,239.0,TOTAL,21078
C81006,MH,290.0,TOTAL,21078
C81006,NDH,864.0,18OV,16567
C81006,OB,1062.0,18OV,16567
C81006,OST,15.0,50OV,6465
C81006,PAD,125.0,TOTAL,21078
C81006,PC,72.0,TOTAL,21078
C81006,RA,116.0,16OV,17035
C81006,STIA,324.0,TOTAL,21078
C81007,AF,197.0,TOTAL,11157
